image_1089.jpg,969.8533,236.52388,-923.54034,983.1508,214.30772,-889.9353,990.7063,212.9659,-890.0055,997.212,211.99762,-890.2076,956.14844,217.17345,-890.8491,947.3076,216.97433,-891.1069,939.86,216.56818,-891.21783,1008.95575,215.80783,-648.92145,930.4091,222.23677,-653.5981,984.6638,253.45607,-830.01807,956.55505,255.01231,-832.01886,1080.4222,342.45834,-436.6001,856.6534,355.19006,-440.11942,1101.1625,484.7011,-346.78088,845.7495,500.7145,-366.6215,1123.0581,611.6545,-478.1219,840.0694,620.1393,-515.5816,1137.9701,641.6125,-523.764,827.359,652.7484,-563.6659,1131.9154,640.4545,-579.9818,835.262,653.0057,-626.8391,1124.5393,631.10547,-501.3034,844.6317,643.53876,-541.2302,1036.7883,570.4106,-0.077963606,916.0851,575.131,-0.1524777,1162.2734,714.76587,-432.8847,808.8649,725.05457,-402.75537,1206.6321,917.0756,-101.215004,763.8394,916.00464,-60.74372,1192.807,948.1154,-82.699936,778.5316,950.11646,-40.445656,1268.6167,981.85657,-330.9836,694.74426,971.9219,-291.5664
image_1093.jpg,966.8304,198.24173,-790.2689,981.57886,175.80354,-758.7435,988.78107,174.94858,-758.79285,995.5187,174.68738,-758.9315,955.92163,176.70789,-761.31366,947.42303,176.30817,-761.50885,939.91504,176.16719,-761.60834,1006.63055,177.53055,-523.74414,930.6043,180.15227,-531.9362,982.83154,217.59164,-697.328,952.30914,219.1162,-700.2092,1079.5759,304.51035,-320.15924,859.9003,311.97485,-344.1357,1104.2216,449.03238,-224.00494,843.7212,455.6836,-266.0059,1121.353,575.41235,-403.44797,841.8215,572.4042,-444.96198,1131.9016,610.95917,-455.0998,829.362,610.1944,-501.14255,1124.8934,610.0136,-516.6902,840.425,609.6529,-566.7876,1118.8818,597.74493,-430.45996,848.4319,597.59326,-472.59528,1044.6912,560.0812,-2.1520326,920.764,563.511,1.8666391,1146.5066,727.5276,-224.16403,818.709,727.4643,-249.70996,1201.4567,917.51385,129.97305,763.7637,916.69543,127.198906,1190.0547,947.5678,150.49628,779.9825,950.70795,151.5483,1265.6606,984.5002,-93.447044,695.2977,977.7632,-87.555916
image_1094.jpg,966.8304,198.24173,-790.2689,981.57886,175.80354,-758.7435,988.78107,174.94858,-758.79285,995.5187,174.68738,-758.9315,955.92163,176.70789,-761.31366,947.42303,176.30817,-761.50885,939.91504,176.16719,-761.60834,1006.63055,177.53055,-523.74414,930.6043,180.15227,-531.9362,982.83154,217.59164,-697.328,952.30914,219.1162,-700.2092,1079.5759,304.51035,-320.15924,859.9003,311.97485,-344.1357,1104.2216,449.03238,-224.00494,843.7212,455.6836,-266.0059,1121.353,575.41235,-403.44797,841.8215,572.4042,-444.96198,1131.9016,610.95917,-455.0998,829.362,610.1944,-501.14255,1124.8934,610.0136,-516.6902,840.425,609.6529,-566.7876,1118.8818,597.74493,-430.45996,848.4319,597.59326,-472.59528,1044.6912,560.0812,-2.1520326,920.764,563.511,1.8666391,1146.5066,727.5276,-224.16403,818.709,727.4643,-249.70996,1201.4567,917.51385,129.97305,763.7637,916.69543,127.198906,1190.0547,947.5678,150.49628,779.9825,950.70795,151.5483,1265.6606,984.5002,-93.447044,695.2977,977.7632,-87.555916
image_1095.jpg,963.5488,188.78778,-798.5902,977.4789,166.61166,-767.78265,985.19714,165.69218,-767.83777,990.7853,165.14505,-767.9629,953.1394,167.43123,-770.1971,944.92615,166.93073,-770.3798,938.3514,167.00323,-770.4763,1002.9275,168.16214,-532.72656,930.0513,171.97548,-540.49854,979.4573,207.2259,-705.337,949.42444,208.66951,-708.17487,1077.8778,297.49185,-326.30154,858.0113,306.1082,-348.51764,1100.4261,439.43784,-230.86594,844.30475,449.81058,-264.96997,1117.0519,563.86566,-427.4943,840.62585,560.74664,-457.1914,1126.7332,601.04944,-485.44424,826.9437,600.44794,-520.07935,1119.735,599.5865,-549.79486,837.9411,598.05493,-587.75366,1114.0549,587.70996,-456.067,846.8034,586.08435,-486.19382,1039.5399,553.4615,-2.7102463,918.09216,556.5281,2.411029,1138.1091,729.803,-131.28691,823.7766,732.755,-158.13542,1199.5525,915.6449,218.00658,765.72406,915.94934,215.22278,1189.1825,944.3249,237.5065,780.92523,949.65314,238.95091,1268.7637,983.9005,-12.345174,696.68634,976.71674,-4.6135893
image_1096.jpg,961.99023,182.24838,-741.5939,976.7798,162.21092,-712.4946,985.21075,161.47614,-712.54926,991.35236,161.01633,-712.64026,950.51575,162.24698,-711.2529,942.4356,161.53021,-711.3977,936.75354,161.14072,-711.46423,1003.8953,165.71288,-495.5104,930.3356,166.0469,-486.7194,978.6923,202.09352,-656.55255,947.8299,203.21756,-654.49115,1078.2847,291.64,-326.72012,863.6268,294.67374,-310.589,1100.5984,433.71262,-265.71686,845.7218,434.3556,-230.94858,1119.2218,560.16864,-467.725,836.8637,562.9068,-405.77295,1127.5112,597.5049,-530.4787,825.6791,600.9111,-466.31064,1119.953,595.4273,-593.17566,836.7191,600.1192,-532.52527,1114.5585,583.1633,-496.13696,844.42194,588.13995,-435.19983,1041.579,554.162,-9.982488,920.9993,555.3169,9.672619,1134.1343,735.11346,-61.71004,830.5366,730.26807,-73.90327,1200.3185,918.42346,236.1969,767.15283,916.81104,271.2863,1190.2836,948.06866,250.29716,782.2943,951.71454,291.63547,1272.9554,985.0171,4.1383657,695.9313,974.14307,62.352276
image_1097.jpg,961.8371,181.17676,-773.0734,975.7934,160.20233,-744.5796,984.3059,159.40282,-744.6051,990.759,158.82922,-744.67725,950.4584,160.98082,-744.4207,942.0069,160.57434,-744.57385,936.161,160.20132,-744.61255,1002.87244,164.27953,-524.9923,929.04486,165.51863,-522.50476,978.0955,199.97342,-686.59314,947.22064,201.4436,-686.34283,1077.5234,287.68945,-344.31995,861.38666,289.9617,-341.41705,1100.2634,430.22354,-269.72195,844.08923,430.92648,-255.96133,1120.3143,554.8912,-473.99487,837.3893,553.8274,-431.45374,1129.4062,591.29443,-537.86804,825.0639,593.0509,-494.12134,1120.9985,588.90424,-603.3917,835.26953,590.9598,-561.19086,1115.0642,577.0137,-503.9791,843.5167,579.66394,-461.23804,1039.7546,550.8287,-6.2911615,918.8965,552.66223,5.9015684,1128.8085,736.46576,-37.23573,835.83887,733.5764,-28.573841,1200.6719,917.951,258.43546,766.60223,916.3164,307.69385,1191.8365,946.6919,272.0107,780.4957,950.4779,326.78082,1269.8041,980.5268,25.121782,700.14716,975.5721,95.6182
image_1098.jpg,961.29144,184.25685,-801.349,975.6452,163.7425,-776.0573,983.6776,162.98955,-776.06494,990.3042,162.33417,-776.1382,950.3427,164.83763,-775.96246,942.1778,164.38245,-776.1233,935.7546,164.00584,-776.1576,1002.9602,166.81447,-557.69385,929.391,169.13083,-556.69916,977.9323,201.91391,-713.9087,947.34766,203.1837,-714.1577,1076.1349,285.68268,-362.1786,862.7702,287.77133,-367.41632,1098.8954,428.2286,-267.05118,844.34143,425.86755,-267.43735,1120.0096,553.511,-455.3361,836.23395,550.8004,-431.04572,1128.9119,589.0438,-515.62244,824.4547,591.5347,-490.27747,1120.2235,586.7542,-583.7755,835.5625,589.53485,-558.8704,1114.4474,575.3831,-485.60413,843.775,577.58405,-460.85806,1037.7291,551.20746,1.604765,918.118,553.2426,-2.0110707,1124.5214,741.68567,10.667681,841.36206,741.8813,39.482975,1201.9094,915.8725,306.2243,767.8801,918.1871,357.54416,1193.9309,944.5159,320.22827,780.44073,951.31757,374.5932,1269.734,979.68646,77.58027,701.5868,974.8236,140.26736
image_1099.jpg,961.29144,184.25685,-801.349,975.6452,163.7425,-776.0573,983.6776,162.98955,-776.06494,990.3042,162.33417,-776.1382,950.3427,164.83763,-775.96246,942.1778,164.38245,-776.1233,935.7546,164.00584,-776.1576,1002.9602,166.81447,-557.69385,929.391,169.13083,-556.69916,977.9323,201.91391,-713.9087,947.34766,203.1837,-714.1577,1076.1349,285.68268,-362.1786,862.7702,287.77133,-367.41632,1098.8954,428.2286,-267.05118,844.34143,425.86755,-267.43735,1120.0096,553.511,-455.3361,836.23395,550.8004,-431.04572,1128.9119,589.0438,-515.62244,824.4547,591.5347,-490.27747,1120.2235,586.7542,-583.7755,835.5625,589.53485,-558.8704,1114.4474,575.3831,-485.60413,843.775,577.58405,-460.85806,1037.7291,551.20746,1.604765,918.118,553.2426,-2.0110707,1124.5214,741.68567,10.667681,841.36206,741.8813,39.482975,1201.9094,915.8725,306.2243,767.8801,918.1871,357.54416,1193.9309,944.5159,320.22827,780.44073,951.31757,374.5932,1269.734,979.68646,77.58027,701.5868,974.8236,140.26736
image_1100.jpg,962.01807,184.97693,-820.6285,976.5106,164.85434,-796.90234,984.3259,164.42654,-796.8968,990.7512,163.95163,-796.964,951.31744,165.76022,-797.0429,943.5374,165.40898,-797.2257,936.3498,165.03152,-797.2601,1003.162,169.02911,-581.9587,929.73004,170.51025,-582.4738,978.82587,202.0142,-734.13983,947.4131,203.47563,-734.8709,1074.8694,288.85205,-380.6784,861.60736,289.3338,-392.1024,1096.4368,429.32935,-283.39673,844.68866,427.01993,-288.60248,1117.9913,550.49963,-469.2252,836.7172,546.87354,-449.0718,1128.281,588.18695,-528.82245,824.59064,587.71173,-507.77585,1120.0039,586.2724,-596.3109,835.3736,585.01794,-576.4356,1113.8325,573.53644,-499.271,844.2043,573.25275,-478.61505,1036.3043,549.7099,4.942238,916.7008,553.42487,-5.3634033,1120.8242,740.2436,21.857159,847.35236,744.72565,45.6922,1200.218,916.40454,290.841,770.8648,918.825,339.91037,1192.1664,942.97974,301.9609,780.31134,950.10583,354.55154,1261.4532,982.0377,55.73277,709.0329,975.22906,116.92947
image_1101.jpg,961.7228,189.7375,-806.91754,975.5165,170.19044,-783.3881,983.44495,169.87766,-783.38367,989.7337,169.52509,-783.44867,950.7491,170.41446,-783.77,943.0414,169.75244,-783.94403,936.1495,168.96684,-783.9756,1002.673,173.74525,-568.6609,929.8812,173.77905,-570.49133,978.0856,206.66853,-720.4622,947.5026,207.8314,-721.5403,1072.5565,288.8262,-366.8635,862.9243,290.5299,-382.78058,1095.1908,427.99368,-272.20737,843.8655,428.08148,-285.05878,1118.0323,550.5716,-464.0054,835.90137,545.5299,-448.18033,1128.6757,587.9654,-524.13495,823.4162,585.6329,-507.33554,1120.689,586.3813,-591.86957,834.4891,582.96533,-576.18365,1114.3226,574.01086,-494.2836,843.59467,571.6629,-477.8129,1035.6445,549.0068,7.4677434,917.4272,553.6808,-7.8816786,1118.9669,739.37634,19.640331,849.9391,744.5388,35.928772,1200.1877,917.8479,282.25235,770.2272,917.95935,324.711,1192.3018,944.01575,293.05408,777.7933,949.50726,339.00677,1261.7745,982.299,47.256317,706.0652,975.7757,100.358826
